thread_id,customer_tweet_id,customer_author_id,created_at,customer_text,xbox_reply_tweet_id,xbox_reply_text,proposed_resolution_mode,proposed_handling_signal,resolution_mode_review_status,intent,intent_semantic_confidence,intent_label_source
456353,456344,223358,Thu Nov 30 23:54:28 +0000 2017,@XboxSupport Reply*,456342,@223358 https://t.co/lUV7XYl61S as they'll be able to dig into this a bit deeper with you!  2 ^BZ,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,other_or_needs_context,0.537,semantic_prototype_weak_label
456353,456343,223358,Fri Dec 01 00:24:55 +0000 2017,@XboxSupport Thank you! I’ll have to do this later as I am driving lol,456345,@223358 Cheers :) ^BZ,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,other_or_needs_context,0.403,semantic_prototype_weak_label
456353,456346,223358,Sat Dec 02 14:17:49 +0000 2017,@XboxSupport I found that running my Xbox with instant on setting... solves the issue. Hasn’t happened since.,456347,"@223358 Hi, is there any way we can provide some assistance? ^RM",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,account_access_profile,0.451,semantic_prototype_weak_label
456353,456353,223358,Thu Nov 30 23:28:34 +0000 2017,"@XboxSupport This just started , but sometimes when I power on my Xbox One X it doesn’t detect all my TVs features. It detects 4k but nothing else(no hdr,4k60,4k50 etc... after a reboot all is normal. Hmmmmmm any clue? @116543 @15913 @115786",456350,@223358 Hi there. Let's follow the guide here: https://t.co/WXalx7xEPG for more help with this! ^BZ,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,how_to_product_information,0.322,semantic_prototype_weak_label
456353,456344,223358,Thu Nov 30 23:54:28 +0000 2017,@XboxSupport Reply*,456349,"@223358 Hmm..if that guide isn't helping, let's have you reach out to the live chat team:  1 ^BZ",specialist_handoff,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.537,semantic_prototype_weak_label
456366,456366,223361,Thu Nov 30 22:31:12 +0000 2017,"@XboxSupport @115786 @15913 You know what'd be cool? Maybe instead of endless dashboard reworks, actually fix some problems with live, esp. Achievements. Fix what is broke, rather than what isn't.... Case in point, huh? Leaderboards are straight crap too, up and down for days https://t.co/GLEr0f3LZq",456365,"@223361 Hi there, sorry to hear about the frustration. We value all community ideas. If you have specific feedback about what you'd like to see improved in a future update, please share it here: https://t.co/Ub2WjDQf4q . ^ZM",public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,console_accessory_display,0.286,semantic_prototype_weak_label
456370,456370,223363,Thu Nov 30 23:35:11 +0000 2017,@XboxSupport Any issues with OneGuide in Canada? We haven't been able to use it all day?,456369,@223363 DM us your Gamertag and clarify what the issue is that you're having so we can investigate?  2 ^BZ,private_account_investigation,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.448,semantic_prototype_weak_label
457413,457413,223609,Fri Dec 01 00:01:12 +0000 2017,@XboxSupport hey yall.... just curious if someone can message me regarding a downloaded game.   Need some help.  Thanks!!,457412,@223609 Hi there! Do you mind DM'ing us your Gamertag so we can gather a bit of info?  ^JL,private_account_investigation,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.522,semantic_prototype_weak_label
462204,462204,224842,Tue Nov 28 15:57:29 +0000 2017,@XboxSupport me and my friend @220734 where on my xbox one and it randomly started smoking. would i be able to send it to you guys there at xbox,462202,"@224842 Apologies for missing you two day ago, once it's safe we'd reach out to our chat team here: https://t.co/HXNH3mVneL for more help on this. ^IS",specialist_handoff,escalate,rule_assisted_needs_sample_review,account_access_profile,0.497,semantic_prototype_weak_label
462207,462207,187726,Fri Dec 01 02:26:54 +0000 2017,@XboxSupport My 4k settings are not working as they are intended to with my Xbox One X. What should I do? https://t.co/4dTDITPZEC,462205,@187726 Hey there. Do you see it call out HDR10 specifically on the packaging? We looked at the newegg link and did not see HDR10 listed in the specs or overview. We didn't see deep color mentioned either on that page. To be sure is it active on the specific HDMI port. ^IS,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,how_to_product_information,0.401,semantic_prototype_weak_label
462207,462206,187726,Fri Dec 01 02:32:26 +0000 2017,"@XboxSupport I have Deep Color on in the settings of the monitor and no luck. Is HDR essential to gaming in 4k? If so, there goes my $300. https://t.co/Qf6VZRJMtW",462208,@187726 It's definitely not essential but that does seem odd. Is it set to a specific HDMI input by chance? We'd try these steps as well: https://t.co/AMt4o7KxAY . ^IS,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,other_or_needs_context,0.250,semantic_prototype_weak_label
462207,462210,187726,Fri Dec 01 03:15:07 +0000 2017,@XboxSupport I also tried to switch HDMI ports but they are the same so oh well I guess 😞,462211,@187726 Thanks for that. We have been doing some research and we compared the monitor you linked us to with this page: https://t.co/aNZfpk9hlh and saw that alot of the features there are not featured in the specifications of the monitor. This seems to be as intended. ^IS,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,other_or_needs_context,0.384,semantic_prototype_weak_label
463209,463209,225098,Fri Dec 01 02:19:47 +0000 2017,If @XboxSupport and @115765 can’t figure out why my achievements won’t unlock I’m gonna put my Xbox through a window. Help. Me. Please. https://t.co/4ld9QzAnxX,463208,@225098 Hey there. For this let's check out this page specifically:  https://t.co/sjqdEQXJjy . ^IS,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.499,semantic_prototype_weak_label
465554,465554,225759,Fri Dec 01 03:03:05 +0000 2017,"@XboxSupport Hi, I have a question, what is the cost of an Xbox One control repair? Thx.",465553,@225759 Hey there. We wouldn't have exact specifics but you can reach out here: https://t.co/lUV7XYl61S to be sure. ^IS,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,console_accessory_display,0.492,semantic_prototype_weak_label
466504,466504,226015,Fri Dec 01 04:27:41 +0000 2017,"@XboxSupport my Xbox acts like you’re pressing up, even when no controllers are on... any idea what’s going on or how to fix it?",466502,@226015 Heya! Which version of the console are you using and does this happen with more than one controller?  ^JL,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,other_or_needs_context,0.445,semantic_prototype_weak_label
467972,467970,226421,Fri Dec 01 05:52:38 +0000 2017,@XboxSupport Thank you very much! I get tired of people sending me invites every time I play,467969,"@226421 No problem, let us know if you have any other issues. ^CO",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,account_access_profile,0.442,semantic_prototype_weak_label
467972,467972,226421,Fri Dec 01 05:10:34 +0000 2017,@XboxSupport is there a way to turn my messages and invites only to friends so I can avoid having to have conversations like this? https://t.co/OlbUnsYH2L,467971,"@226421 Hi there! You can change your privacy settings, this guide should help: https://t.co/Q93XdKrw9M ^CO",public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,connectivity_xbox_live,0.280,semantic_prototype_weak_label
489985,489985,231710,Fri Dec 01 10:41:30 +0000 2017,"@XboxSupport I purchased the VIP pack for Forza Motorsport 7: the game says I should have 1 000 000 CR in my wallet because I'm a VIP, but I'm still waiting for it after 3 days. Could you help?",489984,@231710 We'd be happy to look into this with you! Could you follow &amp; DM @Xboxsupport with your Gamertag &amp; some details? ^EZ,private_account_investigation,escalate,rule_assisted_needs_sample_review,billing_codes_refunds,0.344,semantic_prototype_weak_label
493797,493791,232734,Fri Dec 01 16:05:13 +0000 2017,"@115788 @232735 @22486 @232736 @232737 @XboxSupport Others have, and had their units returned as ""normal"" after testing. Hence my concern. Not sure who I could discuss this with who would investigate the theory about the fan speed curves needing adjustment to smooth this out.",493789,"@232734 We'd be happy to help, but we could use more info. Could you follow &amp; DM @Xboxsupport with your Gamertag &amp; some details? ^EZ",private_account_investigation,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.381,semantic_prototype_weak_label
493797,493790,232734,Fri Dec 01 17:48:08 +0000 2017,"@XboxSupport I will DM you as soon as I get back from my office lunch, in about an hour. Thanks!",493792,"@232734 Ahh OK, we'll be just an @ away to help when you get back to share this info &amp; troubleshoot. ^EZ",public_troubleshooting,auto_handle_candidate,rule_assisted_needs_sample_review,other_or_needs_context,0.397,semantic_prototype_weak_label
495510,495510,233180,Fri Dec 01 14:00:29 +0000 2017,Ayo @XboxSupport  tf I do https://t.co/31Lvtc9kMJ,495508,"@233180 We don't have any influence on suspensions, I'm afraid; if you like, you can submit a case review: https://t.co/JoGQTtB3Sp if eligible ^JS",enforcement_review,escalate,rule_assisted_needs_sample_review,account_access_profile,0.376,semantic_prototype_weak_label
495510,495509,233180,Fri Dec 01 18:19:26 +0000 2017,@XboxSupport I’m jus wondering what kind of ban I️t was g,495511,"@233180 Hey there, sorry about that. If you head over here: https://t.co/DKYj5dv910 has there been any action taken on the account by them? ^XS",public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,safety_enforcement_security,0.624,semantic_prototype_weak_label
497049,497049,206162,Fri Dec 01 09:49:11 +0000 2017,"@XboxSupport When I’m on the English language website and that’s the article returned while trying to troubleshoot. Another article suggested doing an offline update, which requires a Windows-based PC that I don’t own. Any other suggestions? https://t.co/IIkkUub6im",497046,"@206162 Hi, this page: https://t.co/HK27GSl31S should show the steps for that error code in English. We're afraid the offline update requires a Windows-based PC with an Internet connection and a USB port and a USB flash drive with a minimum 4 GB of space formatted as NTFS. ^ZM",public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,other_or_needs_context,0.368,semantic_prototype_weak_label
497049,497048,206162,Sat Dec 02 05:12:27 +0000 2017,@XboxSupport That link provided still shows the content in what looks to be a Chinese language. This is across multiple browsers and devices. Any other suggestions? https://t.co/pShNKte4CK,497050,@206162 Hey again! We tried this on our end if you enter the error code then hit enter again does this still occur?  ^RR,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,game_content_download,0.218,semantic_prototype_weak_label
497049,497051,206162,Sat Dec 02 05:20:27 +0000 2017,"@XboxSupport Ah yep, that did it. Turns out I’ve already looked at that page before though. Still searching for an answer since we spoke a couple of hours ago. Have spoken again with MS support, and with EA, and still no closer to a resolution.",497052,@206162 Thanks for that! What did what support say when you reached back out to them?  ^RR,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,account_access_profile,0.483,semantic_prototype_weak_label
498852,498852,234109,Fri Dec 01 16:01:30 +0000 2017,@115786 @XboxSupport is terrible,498851,@234109 are having along with your Gamertag? Please include verbatims of any error you are seeing.  2 ^XS,private_account_investigation,escalate,rule_assisted_needs_sample_review,account_access_profile,0.451,semantic_prototype_weak_label
498852,498852,234109,Fri Dec 01 16:01:30 +0000 2017,@115786 @XboxSupport is terrible,498853,"@234109 Hey there, can you please DM us with a full description of the issue you  1 ^XS",private_account_investigation,escalate,rule_assisted_needs_sample_review,account_access_profile,0.451,semantic_prototype_weak_label
